Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
0.01,0,0.8106534732559055268065320572,0.810653473255906,0.775645414115846,0.810653473255906,0.775645414115846,0,0,0,0,18.724942312769002048397650573,62.554440839329412677842179418,60.618746730272230170325883062,437877.6
0.02,0,0.7089475542238769916340832954,0.708947554223877,0.673939495083817,0.708947554223877,0.673939495083817,0,0,0,0,18.724942312769002048397650573,62.554440839329412677842179418,60.618746730272230170325883062,875755.2
0.03,0,0.6585624028975929800339097772,0.658562402897593,0.623554343757533,0.658562402897593,0.623554343757533,0,0,0,0,18.724942312769002048397650573,62.554440839329412677842179418,60.618746730272230170325883062,1313633
0.04,0,0.6262451777085942291437196888,0.626245177708594,0.591237118568534,0.626245177708594,0.591237118568534,0,0,0,0,18.724942312769002048397650573,62.554440839329412677842179418,60.618746730272230170325883062,1751510
0.05,0,0.6029364417224472900599848293,0.602936441722447,0.567928382582387,0.602936441722447,0.567928382582387,0,0,0,0,18.724942312769002048397650573,62.554440839329412677842179418,60.618746730272230170325883062,2189388
0.06,0,0.5849437903741871755248495691,0.584943790374187,0.549935731234127,0.584943790374187,0.549935731234127,0,0,0,0,18.724942312769002048397650573,62.554440839329412677842179418,60.618746730272230170325883062,2627266
0.07,0,0.5704237855967684246873792090,0.570423785596768,0.535415726456708,0.570423785596768,0.535415726456708,0,0,0,0,18.724942312769002048397650573,62.554440839329412677842179418,60.618746730272230170325883062,3065144
0.08,0,0.5583322937464627212923225022,0.558332293746463,0.523324234606403,0.558332293746463,0.523324234606403,0,0,0,0,18.724942312769002048397650573,62.554440839329412677842179418,60.618746730272230170325883062,3503021
0.09,0,0.5524280523367425159859413039,0.552428052336742,0.517419993196682,0.552428052336742,0.517419993196682,0,0,0,0,18.724942312769002048397650573,62.554440839329412677842179418,60.618746730272230170325883062,3940899
0.10,0,0.5509103048946773840710577284,0.550910304894677,0.515902245754617,0.550910304894677,0.515902245754617,0,0,0,0,18.724942312769002048397650573,62.554440839329412677842179418,60.618746730272230170325883062,4378776
0.11,0,0.5507341667502171823814982736,0.550734166750217,0.515726107610157,0.550734166750217,0.515726107610157,0,0,0,0,18.724942312769002048397650573,62.554440839329412677842179418,60.618746730272230170325883062,4816654
