Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
0.01,0,0.8050423291530106423413006841,0.805042329153011,0.770034270012951,0.805042329153011,0.770034270012951,0,0,0,0,18.694426226965919059877570424,61.680578045254770824369689367,59.805943527418455397256528069,431960.4
0.02,0,0.7040438275328397795206381055,0.70404382753284,0.66903576839278,0.70404382753284,0.66903576839278,0,0,0,0,18.694426226965919059877570424,61.680578045254770824369689367,59.805943527418455397256528069,863920.8
0.03,0,0.6540225668309425943043266150,0.654022566830943,0.619014507690882,0.654022566830943,0.619014507690882,0,0,0,0,18.694426226965919059877570424,61.680578045254770824369689367,59.805943527418455397256528069,1295881
0.04,0,0.6219440684899166299214699875,0.621944068489917,0.586936009349856,0.621944068489917,0.586936009349856,0,0,0,0,18.694426226965919059877570424,61.680578045254770824369689367,59.805943527418455397256528069,1727842
0.05,0,0.5988104421685063320804235181,0.598810442168506,0.563802383028446,0.598810442168506,0.563802383028446,0,0,0,0,18.694426226965919059877570424,61.680578045254770824369689367,59.805943527418455397256528069,2159802
0.06,0,0.5809547229660935824140460541,0.580954722966094,0.545946663826034,0.580954722966094,0.545946663826034,0,0,0,0,18.694426226965919059877570424,61.680578045254770824369689367,59.805943527418455397256528069,2591762
0.07,0,0.5665463925979631305745443583,0.566546392597963,0.531538333457903,0.566546392597963,0.531538333457903,0,0,0,0,18.694426226965919059877570424,61.680578045254770824369689367,59.805943527418455397256528069,3023723
0.08,0,0.5545487486446262705884859383,0.554548748644626,0.519540689504566,0.554548748644626,0.519540689504566,0,0,0,0,18.694426226965919059877570424,61.680578045254770824369689367,59.805943527418455397256528069,3455683
0.09,0,0.5487251443104879765348271517,0.548725144310488,0.513717085170428,0.548725144310488,0.513717085170428,0,0,0,0,18.694426226965919059877570424,61.680578045254770824369689367,59.805943527418455397256528069,3887644
0.10,0,0.5472632997446633943004701217,0.547263299744664,0.512255240604603,0.547263299744664,0.512255240604603,0,0,0,0,18.694426226965919059877570424,61.680578045254770824369689367,59.805943527418455397256528069,4319604
0.11,0,0.5470885036309898155259508150,0.54708850363099,0.51208044449093,0.54708850363099,0.51208044449093,0,0,0,0,18.694426226965919059877570424,61.680578045254770824369689367,59.805943527418455397256528069,4751564
0.12,0,0.5469142796661816880999601322,0.546914279666182,0.511906220526122,0.546914279666182,0.511906220526122,0,0,0,0,18.694426226965919059877570424,61.680578045254770824369689367,59.805943527418455397256528069,5183524
0.13,0,0.5467402944193480323625556308,0.546740294419348,0.511732235279288,0.546740294419348,0.511732235279288,0,0,0,0,18.694426226965919059877570424,61.680578045254770824369689367,59.805943527418455397256528069,5615485
0.14,0,0.5465670453022806162776985836,0.546567045302281,0.511558986162221,0.546567045302281,0.511558986162221,0,0,0,0,18.694426226965919059877570424,61.680578045254770824369689367,59.805943527418455397256528069,6047446
0.15,0,0.5463940327313835335362235819,0.546394032731384,0.511385973591324,0.546394032731384,0.511385973591324,0,0,0,0,18.694426226965919059877570424,61.680578045254770824369689367,59.805943527418455397256528069,6479406
0.16,0,0.5462215879656184316208249784,0.546221587965618,0.511213528825558,0.546221587965618,0.511213528825558,0,0,0,0,18.694426226965919059877570424,61.680578045254770824369689367,59.805943527418455397256528069,6911366
0.17,0,0.5460493776026224215796627107,0.546049377602622,0.511041318462562,0.546049377602622,0.511041318462562,0,0,0,0,18.694426226965919059877570424,61.680578045254770824369689367,59.805943527418455397256528069,7343326
0.18,0,0.5458777329153783055874751890,0.545877732915378,0.510869673775318,0.545877732915378,0.510869673775318,0,0,0,0,18.694426226965919059877570424,61.680578045254770824369689367,59.805943527418455397256528069,7775287
0.19,0,0.5457066528496063775228505973,0.545706652849606,0.510698593709546,0.545706652849606,0.510698593709546,0,0,0,0,18.694426226965919059877570424,61.680578045254770824369689367,59.805943527418455397256528069,8207247
0.20,0,0.5455358040237034954526210714,0.545535804023704,0.510527744883643,0.545535804023704,0.510527744883643,0,0,0,0,18.694426226965919059877570424,61.680578045254770824369689367,59.805943527418455397256528069,8639208
0.21,0,0.5453655177312384424258766854,0.545365517731238,0.510357458591178,0.545365517731238,0.510357458591178,0,0,0,0,18.694426226965919059877570424,61.680578045254770824369689367,59.805943527418455397256528069,9071168
0.22,0,0.5451956267712498612159186424,0.54519562677125,0.51018756763119,0.54519562677125,0.51018756763119,0,0,0,0,18.694426226965919059877570424,61.680578045254770824369689367,59.805943527418455397256528069,9503128
0.23,0,0.5450261301165574416448855059,0.545026130116557,0.510018070976497,0.545026130116557,0.510018070976497,0,0,0,0,18.694426226965919059877570424,61.680578045254770824369689367,59.805943527418455397256528069,9935089
0.24,0,0.5448570267466109660336615784,0.544857026746611,0.509848967606551,0.544857026746611,0.509848967606551,0,0,0,0,18.694426226965919059877570424,61.680578045254770824369689367,59.805943527418455397256528069,10367050
0.25,0,0.5446884818145321639240861207,0.544688481814532,0.509680422674472,0.544688481814532,0.509680422674472,0,0,0,0,18.694426226965919059877570424,61.680578045254770824369689367,59.805943527418455397256528069,10799010
0.26,0,0.5449460482350632789447721058,0.544946048235063,0.509937989095003,0.544946048235063,0.509937989095003,0,0,0,0,18.694426226965919059877570424,61.680578045254770824369689367,59.805943527418455397256528069,11230970
0.27,0,0.5452038387508406689098260712,0.545203838750841,0.510195779610781,0.545203838750841,0.510195779610781,0,0,0,0,18.694426226965919059877570424,61.680578045254770824369689367,59.805943527418455397256528069,11662930
0.28,0,0.5454615200331096105283962857,0.54546152003311,0.51045346089305,0.54546152003311,0.51045346089305,0,0,0,0,18.694426226965919059877570424,61.680578045254770824369689367,59.805943527418455397256528069,12094890
0.29,0,0.5457194234278390703774462620,0.545719423427839,0.510711364287779,0.545719423427839,0.510711364287779,0,0,0,0,18.694426226965919059877570424,61.680578045254770824369689367,59.805943527418455397256528069,12526850
